gender,isHomeOwner,isMarried,schoolLocation,isGraduateStudent,isGraduatedOrSuspended,incomePercent,totalAsset,carValue,hasCar,isPriority1Eligible,isRecipient,isSingleParentFamily,isParentsHomeless,isApplicantDisabled,isParentsDisabled,subscriptionCount,applied_danji,applied_priority,derived_priority,derived_score,Pass
남성,0,0,서울,0,0,49,66404731,0,0,1,1,1,0,0,0,29,희망하우징(정릉동 1036),1,1,9,1
남성,0,0,서울,0,0,36,65247109,0,0,1,1,1,1,0,0,10,희망하우징(정릉동 1036),1,1,9,1
남성,0,0,서울,0,0,58,20386681,0,0,1,0,0,0,0,0,1,희망하우징(정릉동 1036),1,1,0,1
여성,0,0,서울,0,0,28,27688295,0,0,1,0,1,1,1,0,12,희망하우징(정릉동 1036),1,1,9,1
남성,0,0,서울,0,0,26,54230687,0,0,0,0,0,1,0,0,8,연남공공원룸텔,1,4,3,0
남성,0,0,서울,0,0,59,119604938,0,0,0,0,0,1,0,1,9,연남공공원룸텔,3,4,4,0
남성,0,0,서울,0,0,107,225883381,18641465,1,0,0,0,0,0,0,15,연남공공원룸텔,2,4,2,0
여성,0,0,서울,0,0,61,103671608,0,0,0,0,0,1,0,0,23,연남공공원룸텔,3,3,4,0
여성,0,0,서울,0,0,20,69696559,0,0,1,0,1,0,0,0,26,희망하우징(정릉동 1036),1,1,6,1
남성,0,0,서울,0,0,97,368158584,32182430,1,0,0,0,1,0,1,10,연남공공원룸텔,2,4,4,0
여성,0,1,서울,0,0,89,389664988,0,0,0,0,0,1,0,0,4,희망하우징(정릉동 1036),2,4,2,0
남성,0,0,서울,0,0,78,289592937,0,0,0,0,0,1,0,1,0,희망하우징(정릉동 1036),2,2,3,1
남성,0,0,기타,0,0,24,70751681,0,0,1,1,0,0,0,0,28,연남공공원룸텔,1,4,6,0
여성,0,0,서울,0,0,21,47309443,0,0,1,0,1,1,0,0,0,희망하우징(정릉동 1036),1,1,5,1
남성,0,0,서울,0,0,79,55182432,14315359,1,0,0,0,0,0,0,8,희망하우징(정릉동 1036),3,4,1,0
여성,0,0,서울,0,0,105,157602482,0,0,0,0,0,1,0,0,8,연남공공원룸텔,2,4,3,0
여성,0,0,서울,0,0,74,46274334,0,0,0,0,0,1,0,0,2,연남공공원룸텔,3,3,2,0
남성,0,0,서울,0,0,69,201737734,0,0,0,0,0,1,0,0,13,희망하우징(정릉동 1036),2,2,4,1
여성,0,0,서울,0,0,50,37040388,0,0,0,0,0,1,0,0,10,희망하우징(정릉동 1036),3,3,6,0
여성,0,0,서울,0,1,55,60565706,0,0,1,0,0,1,0,0,13,희망하우징(정릉동 1036),1,4,4,0
여성,0,0,서울,0,0,64,98208325,16431695,1,0,0,0,0,0,0,29,희망하우징(정릉동 1036),3,4,3,0
여성,0,0,서울,0,0,89,65609016,0,0,0,0,0,1,0,0,4,연남공공원룸텔,3,3,2,0
남성,0,0,서울,0,0,59,241946021,0,0,0,0,0,1,0,0,26,연남공공원룸텔,2,2,5,1
여성,0,0,서울,0,0,143,400190139,48985214,1,0,0,0,0,0,0,14,희망하우징(정릉동 1036),2,4,2,0
여성,0,0,서울,0,0,127,171362922,24101648,1,0,0,0,1,0,0,10,희망하우징(정릉동 1036),2,4,3,0
남성,0,0,기타,0,0,63,77850813,0,0,0,0,0,1,0,0,27,희망하우징(정릉동 1036),3,4,5,0
남성,0,0,서울,0,0,17,94830279,0,0,0,0,0,1,0,0,3,연남공공원룸텔,3,3,5,0
여성,0,0,서울,0,0,11,132864032,0,0,0,0,0,1,0,0,27,연남공공원룸텔,3,4,8,0
남성,0,0,서울,0,0,154,273999879,0,0,0,0,0,1,0,1,13,연남공공원룸텔,2,4,5,0
여성,0,0,서울,0,0,32,55408437,0,0,1,0,1,0,0,0,14,희망하우징(정릉동 1036),1,1,5,1
남성,0,0,서울,0,0,48,14393557,0,0,1,0,0,0,0,0,19,연남공공원룸텔,1,1,2,1
여성,0,0,서울,1,0,29,51790477,0,0,0,0,0,1,1,0,22,연남공공원룸텔,3,4,9,0
남성,1,0,서울,0,0,54,20019055,0,0,1,1,1,1,0,0,27,연남공공원룸텔,1,4,11,0
여성,0,0,서울,1,0,101,67223954,0,0,0,0,0,0,1,0,9,희망하우징(정릉동 1036),3,4,3,0
남성,0,0,서울,0,0,118,321421809,0,0,0,0,0,1,0,0,3,연남공공원룸텔,2,4,2,0
여성,0,0,서울,0,0,53,361260211,23983964,1,0,0,0,1,0,0,10,희망하우징(정릉동 1036),2,4,3,0
남성,0,0,서울,0,0,105,19257341,0,0,0,0,0,1,0,0,13,희망하우징(정릉동 1036),3,4,4,0
남성,0,0,서울,0,0,133,215676340,0,0,0,0,0,1,0,0,2,희망하우징(정릉동 1036),2,4,2,0
여성,1,0,서울,0,0,51,130468443,0,0,0,0,0,1,0,0,2,희망하우징(정릉동 1036),3,4,2,0
남성,0,0,서울,0,0,51,70364220,0,0,1,0,1,0,0,0,25,희망하우징(정릉동 1036),1,1,6,1
여성,0,1,기타,0,0,149,336767120,11984419,1,0,0,0,1,0,0,26,연남공공원룸텔,2,4,5,0
여성,0,0,서울,0,0,115,68452811,5025093,1,0,0,0,0,0,0,7,연남공공원룸텔,3,4,1,0
남성,0,0,서울,0,1,24,38018859,0,0,1,1,0,1,1,0,28,희망하우징(정릉동 1036),1,4,10,0
여성,0,0,서울,0,0,78,298218340,18073037,1,0,0,0,0,0,0,7,희망하우징(정릉동 1036),2,2,1,0
남성,0,0,서울,0,0,144,178210703,0,0,0,0,0,0,0,0,6,희망하우징(정릉동 1036),2,4,1,0
여성,0,0,서울,0,0,56,75225467,0,0,0,0,0,0,0,0,9,연남공공원룸텔,3,3,1,0
남성,1,0,서울,0,0,24,37955709,0,0,1,0,0,1,0,0,9,연남공공원룸텔,1,4,3,0
여성,0,0,서울,0,0,69,185489680,0,0,0,0,0,0,0,0,2,희망하우징(정릉동 1036),2,2,0,0
여성,0,0,서울,0,0,107,400480730,0,0,0,0,0,0,0,0,0,희망하우징(정릉동 1036),2,4,0,0
남성,0,0,서울,0,0,105,77383803,0,0,0,0,0,0,0,0,7,희망하우징(정릉동 1036),3,4,1,0
여성,0,0,기타,0,0,20,75214412,0,0,1,1,0,1,0,0,1,연남공공원룸텔,1,4,5,0
여성,0,0,서울,0,0,40,226658670,48801408,1,0,0,0,1,0,0,2,희망하우징(정릉동 1036),2,4,5,0
여성,0,0,서울,0,0,41,12532270,0,0,1,0,0,1,0,0,9,희망하우징(정릉동 1036),1,1,3,1
남성,0,0,서울,0,0,134,226057160,0,0,0,0,0,1,0,0,6,연남공공원룸텔,2,4,3,0
남성,0,0,서울,0,0,23,59987814,0,0,1,0,1,0,0,0,21,연남공공원룸텔,1,1,5,1
남성,0,0,서울,0,0,53,60846028,0,0,1,0,1,1,0,0,7,연남공공원룸텔,1,1,6,1
여성,0,0,서울,0,0,78,387682651,0,0,0,0,0,0,0,0,13,희망하우징(정릉동 1036),2,4,2,0
여성,0,0,서울,0,0,37,58388604,0,0,1,0,1,0,0,0,12,연남공공원룸텔,1,1,5,1
여성,0,0,기타,0,0,78,75488223,0,0,0,0,0,0,0,0,27,연남공공원룸텔,3,4,3,0
여성,0,0,서울,0,0,129,349109362,0,0,0,0,0,1,0,1,29,연남공공원룸텔,2,4,6,0
여성,0,0,서울,0,0,42,112259053,0,0,0,0,0,1,0,0,7,희망하우징(정릉동 1036),3,4,6,0
여성,0,0,기타,0,0,30,71426967,0,0,1,1,0,1,0,0,6,연남공공원룸텔,1,4,6,0
여성,0,0,서울,0,0,113,164030693,0,0,0,0,0,0,0,0,18,연남공공원룸텔,2,4,2,0
남성,0,0,서울,0,0,67,100437356,6397582,1,0,0,0,0,0,0,6,희망하우징(정릉동 1036),3,4,1,0
남성,0,0,서울,0,0,26,46758166,0,0,1,1,0,1,0,0,17,희망하우징(정릉동 1036),1,1,7,1
남성,0,0,서울,1,1,65,309907113,39663565,1,0,0,0,0,0,0,4,연남공공원룸텔,2,4,0,0
여성,0,0,서울,0,0,86,11523124,0,0,0,0,0,1,0,0,2,연남공공원룸텔,3,3,2,0
남성,0,0,서울,0,0,16,65256621,0,0,0,0,0,1,0,0,3,연남공공원룸텔,3,3,5,0
남성,0,0,서울,0,0,112,296087221,12274141,1,0,0,0,1,0,0,8,연남공공원룸텔,2,4,3,0
남성,0,0,서울,0,0,141,203896938,0,0,0,0,0,1,0,0,2,희망하우징(정릉동 1036),2,4,2,0
남성,0,0,서울,0,0,41,301894619,0,0,0,0,0,1,0,0,0,연남공공원룸텔,2,2,5,1
여성,0,0,서울,0,0,116,134262747,0,0,0,0,0,1,1,0,2,연남공공원룸텔,3,4,4,0
남성,0,0,서울,0,0,78,290194783,14020741,1,0,0,0,0,0,0,22,연남공공원룸텔,2,2,2,1
남성,0,0,서울,0,0,140,407994618,0,0,0,0,0,1,0,0,6,희망하우징(정릉동 1036),2,4,3,0
남성,0,0,서울,1,0,11,31685822,13736811,1,0,0,0,1,0,0,3,연남공공원룸텔,3,4,5,0
여성,0,0,서울,0,0,121,73946272,0,0,0,0,0,0,0,0,6,연남공공원룸텔,3,4,1,0
남성,0,0,서울,0,0,107,26389894,0,0,0,0,0,1,0,0,3,연남공공원룸텔,3,4,2,0
여성,0,0,기타,0,0,44,18915990,0,0,1,0,1,1,0,0,5,희망하우징(정릉동 1036),1,4,5,0
남성,0,0,서울,0,0,26,135391198,0,0,0,0,0,1,0,0,16,희망하우징(정릉동 1036),3,4,7,0
여성,0,0,기타,0,1,53,332929701,0,0,0,0,0,0,0,0,11,희망하우징(정릉동 1036),2,4,1,0
여성,0,0,서울,0,0,45,59252313,0,0,1,0,0,0,0,0,0,희망하우징(정릉동 1036),1,1,0,1
남성,0,0,서울,0,0,105,376011547,27493738,1,0,0,0,0,0,0,25,연남공공원룸텔,2,4,3,0
남성,1,1,서울,0,0,26,75211223,0,0,0,0,0,0,0,0,5,연남공공원룸텔,1,4,0,0
남성,0,0,서울,0,0,20,47274678,0,0,1,0,0,1,0,0,11,연남공공원룸텔,1,1,3,1
남성,0,0,서울,0,0,27,43054430,0,0,1,1,0,0,0,0,24,희망하우징(정릉동 1036),1,1,6,1
남성,1,0,기타,0,0,158,154110171,39305142,1,0,0,0,0,0,1,11,희망하우징(정릉동 1036),2,4,2,0
남성,0,0,서울,0,0,86,23734052,0,0,0,0,0,1,0,0,9,희망하우징(정릉동 1036),3,3,3,1
여성,0,0,서울,0,0,38,27299703,0,0,1,1,1,1,0,0,21,연남공공원룸텔,1,1,10,1
남성,0,0,기타,0,0,69,399461980,0,0,0,0,0,1,0,0,26,연남공공원룸텔,2,4,5,0
여성,0,0,서울,0,0,43,51078819,0,0,1,1,1,1,0,0,5,희망하우징(정릉동 1036),1,1,8,1
여성,1,0,서울,0,0,119,11982755,0,0,0,0,0,1,0,0,7,연남공공원룸텔,3,4,3,0
여성,0,0,서울,0,0,68,374548780,0,0,0,0,0,0,0,0,4,연남공공원룸텔,2,4,0,0
남성,0,0,서울,0,0,111,49696365,0,0,0,0,0,1,0,0,5,희망하우징(정릉동 1036),3,4,2,0
남성,0,0,서울,0,0,11,112917128,0,0,0,0,0,0,0,0,23,희망하우징(정릉동 1036),3,4,5,0
여성,1,0,서울,0,0,21,61562789,0,0,0,0,0,0,0,0,0,희망하우징(정릉동 1036),1,4,0,0
여성,0,0,기타,0,0,42,34331410,0,0,1,0,0,1,0,0,17,연남공공원룸텔,1,4,4,0
여성,0,0,서울,0,0,48,31197225,0,0,1,1,0,0,0,0,4,연남공공원룸텔,1,1,3,1
남성,0,0,기타,0,0,115,244539175,35665767,1,0,0,0,1,0,1,0,연남공공원룸텔,2,4,3,0
남성,0,0,기타,0,0,20,34823106,0,0,1,0,0,0,0,0,1,희망하우징(정릉동 1036),1,4,0,0
남성,0,0,서울,0,0,24,96721785,0,0,0,0,0,1,0,0,12,연남공공원룸텔,3,3,7,0
남성,0,0,서울,0,0,116,315949137,0,0,0,0,0,1,1,0,4,연남공공원룸텔,2,4,4,0
남성,0,0,서울,0,0,89,401643791,0,0,0,0,0,1,0,0,12,연남공공원룸텔,2,4,4,0
여성,0,0,서울,0,0,100,36281402,0,0,0,0,0,1,0,0,14,희망하우징(정릉동 1036),3,3,4,0
여성,0,0,서울,0,0,48,217120470,0,0,0,0,0,1,0,0,20,희망하우징(정릉동 1036),2,2,7,0
여성,0,0,서울,0,0,39,62451159,0,0,0,0,0,1,0,0,20,희망하우징(정릉동 1036),3,3,7,0
여성,0,0,서울,0,0,44,79365967,0,0,1,0,1,1,0,0,7,희망하우징(정릉동 1036),1,1,6,1
남성,0,0,서울,0,0,35,29931688,0,0,1,0,0,1,0,0,4,희망하우징(정릉동 1036),1,1,2,1
남성,0,0,서울,0,0,136,288434691,0,0,0,0,0,1,0,0,13,희망하우징(정릉동 1036),2,4,4,0
남성,0,0,서울,0,0,43,358217460,20983537,1,0,0,0,1,0,0,14,희망하우징(정릉동 1036),2,4,7,0
남성,0,0,기타,0,0,51,59047374,0,0,0,0,0,1,0,0,19,연남공공원룸텔,1,4,4,0
여성,0,0,서울,0,0,76,347358121,11454935,1,0,0,0,0,0,0,30,희망하우징(정릉동 1036),2,4,3,0
남성,0,0,기타,0,0,117,112799459,0,0,0,0,0,1,0,0,19,희망하우징(정릉동 1036),3,4,4,0
여성,0,0,서울,0,0,28,27581235,0,0,0,0,0,0,0,0,28,연남공공원룸텔,3,3,6,0
남성,0,0,서울,0,0,38,56290206,0,0,1,1,0,1,0,0,28,연남공공원룸텔,1,1,8,1
여성,0,0,서울,0,0,38,70771579,0,0,1,1,0,1,0,1,30,연남공공원룸텔,1,1,9,1
남성,0,0,서울,0,0,51,63714074,0,0,1,1,1,1,0,0,13,연남공공원룸텔,1,1,10,1
남성,0,0,서울,0,0,22,129633805,0,0,0,0,0,1,0,1,4,연남공공원룸텔,3,4,6,0
여성,0,1,서울,0,0,140,32331898,16598724,1,0,0,0,1,0,0,20,희망하우징(정릉동 1036),3,4,4,0
남성,0,0,서울,0,0,157,221447204,0,0,0,0,0,1,0,0,22,연남공공원룸텔,2,4,4,0
남성,0,0,서울,0,0,24,24533256,0,0,1,1,0,1,0,0,11,연남공공원룸텔,1,1,6,1
남성,1,0,서울,0,0,38,18245778,0,0,1,1,0,0,0,0,28,연남공공원룸텔,1,4,6,0
남성,0,0,서울,0,0,132,51646995,0,0,0,0,0,0,0,0,20,희망하우징(정릉동 1036),3,4,2,0
남성,0,0,서울,0,0,73,169376582,0,0,0,0,0,1,0,0,25,연남공공원룸텔,2,2,5,1
여성,0,0,서울,0,0,103,79250561,0,0,0,0,0,1,0,1,3,연남공공원룸텔,3,4,3,0
여성,0,0,서울,0,0,100,172379152,11884677,1,0,0,0,0,1,0,6,연남공공원룸텔,2,2,3,0
여성,0,0,서울,0,0,103,137755859,0,0,0,0,0,0,0,0,16,희망하우징(정릉동 1036),3,4,2,0
여성,0,0,서울,0,0,54,45928024,0,0,1,0,0,1,0,0,27,연남공공원룸텔,1,1,5,1
남성,0,0,서울,0,0,57,39793459,0,0,1,1,1,0,0,0,23,연남공공원룸텔,1,1,8,1
남성,0,0,기타,0,1,109,400780849,10513655,1,0,0,0,1,0,0,28,연남공공원룸텔,2,4,5,0
여성,0,0,서울,0,0,27,77278338,0,0,1,1,0,0,0,0,15,연남공공원룸텔,1,1,5,1
남성,0,0,서울,0,0,29,35966045,0,0,1,0,0,0,0,0,21,희망하우징(정릉동 1036),1,1,2,1
여성,0,0,서울,0,0,119,135450032,0,0,0,0,0,1,0,0,11,연남공공원룸텔,3,4,3,0
여성,0,0,서울,0,0,149,275911640,0,0,0,0,0,1,0,0,11,희망하우징(정릉동 1036),2,4,3,0
남성,1,1,서울,0,0,65,247871015,0,0,0,0,0,0,0,0,19,연남공공원룸텔,2,4,2,0
여성,0,0,서울,0,0,25,54124481,0,0,1,1,0,0,0,0,12,연남공공원룸텔,1,1,5,1
여성,0,0,서울,0,0,58,71164938,0,0,1,0,0,1,0,0,10,연남공공원룸텔,1,1,3,1
남성,0,0,서울,0,0,144,285371521,0,0,0,0,0,1,0,1,20,희망하우징(정릉동 1036),2,4,5,0
여성,0,0,서울,0,0,45,119694377,0,0,0,0,0,1,0,0,9,희망하우징(정릉동 1036),3,4,6,0
여성,0,0,서울,0,0,45,168459037,0,0,0,0,0,1,0,0,12,희망하우징(정릉동 1036),2,2,7,0
남성,0,0,서울,0,0,75,261922277,43252929,1,0,0,0,1,0,0,23,연남공공원룸텔,2,2,4,1
남성,0,0,서울,0,0,20,22000294,0,0,0,0,0,1,0,0,1,연남공공원룸텔,1,4,2,0
남성,0,0,서울,0,0,21,33285456,0,0,0,0,0,1,0,0,8,연남공공원룸텔,3,3,6,0
여성,0,0,서울,0,0,77,104794910,0,0,0,0,0,1,0,0,13,연남공공원룸텔,3,4,4,0
남성,0,0,서울,0,1,119,79781516,0,0,0,0,0,1,0,0,24,희망하우징(정릉동 1036),3,4,5,0
여성,0,0,서울,0,1,51,169507671,46807879,1,0,0,0,1,0,0,0,희망하우징(정릉동 1036),2,4,2,0
남성,0,0,서울,0,0,47,41243272,0,0,1,0,1,1,0,0,20,희망하우징(정릉동 1036),1,4,7,0
남성,0,0,서울,0,0,154,217251285,0,0,0,0,0,1,1,0,7,연남공공원룸텔,2,4,5,0
여성,0,0,서울,0,0,31,67057864,0,0,1,0,1,1,0,0,16,희망하우징(정릉동 1036),1,1,7,1
남성,0,0,서울,0,0,122,150362794,0,0,0,0,0,1,0,0,17,연남공공원룸텔,2,4,4,0
남성,0,0,서울,0,1,88,309120924,0,0,0,0,0,1,0,0,23,연남공공원룸텔,2,4,4,0
여성,1,0,기타,0,0,44,54246409,0,0,0,0,0,1,0,0,30,연남공공원룸텔,1,4,5,0
남성,0,0,서울,0,0,107,380065572,0,0,0,0,0,1,0,0,22,연남공공원룸텔,2,4,4,0
여성,0,0,서울,0,0,121,398601046,25630630,1,0,0,0,1,0,0,0,연남공공원룸텔,2,4,2,0
남성,0,0,서울,0,0,136,46941691,0,0,0,0,0,1,0,0,19,연남공공원룸텔,3,4,4,0
남성,0,0,서울,0,0,20,76904158,0,0,1,1,0,1,0,0,8,희망하우징(정릉동 1036),1,1,6,1
여성,0,0,서울,0,0,83,13339687,0,0,0,0,0,0,0,0,25,연남공공원룸텔,3,3,3,0
여성,1,0,서울,0,0,46,354241484,0,0,0,0,0,1,0,0,8,희망하우징(정릉동 1036),2,4,6,0
남성,0,0,서울,0,0,145,374859296,0,0,0,0,0,1,0,0,8,희망하우징(정릉동 1036),2,4,3,0
여성,0,0,기타,0,0,50,124712671,0,0,0,0,0,1,0,0,9,연남공공원룸텔,3,4,6,0
남성,0,0,서울,0,0,38,42709288,0,0,0,0,0,0,0,0,25,희망하우징(정릉동 1036),1,4,3,0
여성,0,1,서울,0,0,85,162766356,30508574,1,0,0,0,0,0,1,1,연남공공원룸텔,2,4,1,0
여성,0,0,서울,0,0,137,255307779,0,0,0,0,0,1,0,1,15,연남공공원룸텔,2,4,5,0
여성,0,0,서울,1,0,43,184056750,0,0,0,0,0,0,1,0,1,연남공공원룸텔,2,4,5,0
남성,1,0,서울,0,0,153,184751755,0,0,0,0,0,1,0,0,21,연남공공원룸텔,2,4,4,0
남성,0,0,서울,0,0,54,226362497,0,0,0,0,0,0,0,1,5,연남공공원룸텔,2,2,1,0
여성,0,0,서울,0,0,27,16860211,0,0,1,0,0,1,0,0,17,희망하우징(정릉동 1036),1,1,4,1
여성,0,0,서울,0,0,156,193390806,0,0,0,0,0,0,0,0,29,희망하우징(정릉동 1036),2,4,3,0
여성,0,0,서울,0,0,100,250114064,0,0,0,0,0,0,0,0,8,희망하우징(정릉동 1036),2,2,1,0
남성,0,0,서울,0,0,30,67096487,0,0,0,0,0,0,0,0,0,희망하우징(정릉동 1036),1,4,0,0
남성,1,0,서울,0,0,69,21252313,0,0,0,0,0,1,0,0,29,희망하우징(정릉동 1036),3,4,5,0
남성,0,0,서울,0,0,115,226685925,18391473,1,0,0,0,1,0,0,7,희망하우징(정릉동 1036),2,4,3,0
남성,0,0,서울,0,0,38,30435137,0,0,1,1,0,0,0,0,12,연남공공원룸텔,1,1,5,1
여성,0,0,서울,0,0,48,60814392,0,0,1,0,0,1,0,0,22,희망하우징(정릉동 1036),1,1,4,1
여성,0,0,서울,0,0,86,43384189,0,0,0,0,0,1,0,0,28,희망하우징(정릉동 1036),3,3,5,0
남성,1,0,서울,0,0,39,137335544,0,0,0,0,0,1,0,1,30,연남공공원룸텔,3,4,9,0
남성,0,0,서울,0,0,46,412622106,0,0,0,0,0,1,0,0,7,희망하우징(정릉동 1036),2,4,6,0
남성,0,0,서울,0,0,112,392247369,0,0,0,0,0,1,0,0,23,희망하우징(정릉동 1036),2,4,4,0
여성,0,0,서울,0,0,55,76352849,0,0,1,0,1,1,0,0,30,연남공공원룸텔,1,1,8,1
여성,0,0,서울,0,0,58,37610659,0,0,1,1,0,0,0,0,11,희망하우징(정릉동 1036),1,1,4,1
남성,0,0,서울,0,0,72,121414740,0,0,0,0,0,0,0,0,24,희망하우징(정릉동 1036),3,4,3,0
남성,0,0,서울,0,0,43,41681545,0,0,1,0,1,0,0,0,21,희망하우징(정릉동 1036),1,1,5,1
여성,0,0,서울,0,0,32,97041918,13034342,1,0,0,0,1,0,0,14,연남공공원룸텔,3,4,7,0
여성,0,0,서울,0,0,139,177033653,10592905,1,0,0,0,1,0,0,11,희망하우징(정릉동 1036),2,4,3,0
여성,0,0,서울,0,0,39,58560924,0,0,1,0,0,0,0,0,4,연남공공원룸텔,1,1,0,1
여성,0,0,서울,0,0,133,212453667,0,0,0,0,0,1,0,0,27,희망하우징(정릉동 1036),2,4,5,0
남성,0,0,서울,0,0,66,136158709,0,0,0,0,0,0,0,0,17,희망하우징(정릉동 1036),3,4,2,0
여성,0,0,서울,0,0,39,49878686,0,0,1,1,0,1,0,0,13,희망하우징(정릉동 1036),1,1,7,1
남성,0,0,서울,0,0,43,34906626,0,0,1,1,0,0,0,0,17,연남공공원룸텔,1,1,5,1
남성,0,0,서울,0,0,115,409328116,24525754,1,0,0,0,0,0,1,0,희망하우징(정릉동 1036),2,4,1,0
여성,0,0,기타,0,0,30,112744722,0,0,0,0,0,1,0,0,30,연남공공원룸텔,3,4,8,0
남성,1,0,서울,0,0,88,227928929,0,0,0,0,0,0,0,0,5,연남공공원룸텔,2,4,0,0
남성,0,0,서울,0,0,50,54918084,0,0,1,1,0,1,0,0,26,희망하우징(정릉동 1036),1,4,8,0
여성,0,0,서울,0,0,102,216700208,0,0,0,0,0,1,0,0,13,희망하우징(정릉동 1036),2,4,4,0
남성,0,0,기타,0,0,64,94804472,0,0,0,0,0,1,0,0,27,희망하우징(정릉동 1036),3,4,5,0
남성,0,0,서울,1,0,144,245567570,37811103,1,0,0,0,0,0,0,6,연남공공원룸텔,2,4,1,0
남성,0,0,서울,0,0,53,32372707,0,0,1,1,1,1,0,0,26,희망하우징(정릉동 1036),1,1,11,1
여성,0,0,서울,0,0,46,26177844,0,0,1,0,1,1,0,0,27,연남공공원룸텔,1,1,8,1
여성,0,0,서울,0,0,51,90715400,0,0,0,0,0,0,0,0,7,희망하우징(정릉동 1036),3,3,1,0
여성,0,0,서울,0,0,33,30686596,0,0,0,0,0,0,0,1,10,희망하우징(정릉동 1036),1,4,2,0
여성,0,0,서울,0,0,134,286397847,38250941,1,0,0,0,1,0,0,22,연남공공원룸텔,2,4,4,0
남성,0,0,서울,0,0,52,261620396,47235938,1,0,0,0,0,0,0,6,연남공공원룸텔,2,4,1,0
남성,0,0,서울,0,0,39,58635466,0,0,1,1,1,1,0,0,20,연남공공원룸텔,1,1,10,1
남성,1,0,서울,0,0,58,54106903,0,0,0,0,0,1,0,0,2,희망하우징(정릉동 1036),3,4,2,0
남성,1,0,기타,0,0,38,11503931,0,0,1,0,1,1,0,0,5,연남공공원룸텔,1,4,5,0
여성,0,0,서울,0,0,31,41499354,0,0,1,0,1,1,0,0,28,연남공공원룸텔,1,1,8,1
여성,0,0,기타,0,0,125,166544930,0,0,0,0,0,0,0,0,0,연남공공원룸텔,2,4,0,0
여성,0,0,서울,0,0,83,373621998,10541191,1,0,0,0,1,0,0,15,희망하우징(정릉동 1036),2,4,4,0
남성,0,0,서울,0,0,44,50276314,0,0,0,0,0,1,0,0,16,희망하우징(정릉동 1036),3,3,7,1
여성,0,0,서울,0,0,22,33420929,0,0,1,0,1,0,0,0,18,연남공공원룸텔,1,1,5,1
남성,0,0,서울,0,0,58,12180043,0,0,1,0,1,1,0,0,9,희망하우징(정릉동 1036),1,1,6,1
여성,0,0,서울,0,0,79,65044235,0,0,0,0,0,1,0,0,7,연남공공원룸텔,3,3,3,0
여성,0,0,기타,0,0,43,48650694,0,0,1,1,1,0,0,0,12,연남공공원룸텔,1,4,8,0
여성,0,0,서울,0,0,137,350369676,0,0,0,0,0,1,0,0,27,연남공공원룸텔,2,4,5,0
남성,0,0,서울,0,0,34,122676703,0,0,0,0,0,1,0,0,25,연남공공원룸텔,3,4,8,0
남성,0,0,서울,0,0,38,63950849,0,0,0,0,0,1,0,0,14,연남공공원룸텔,1,4,4,0
여성,0,0,서울,0,0,57,16910905,0,0,0,0,0,0,0,0,2,희망하우징(정릉동 1036),1,4,0,0
남성,0,0,기타,0,0,46,68000193,0,0,1,0,0,1,0,0,17,연남공공원룸텔,1,4,4,0
남성,0,0,서울,0,0,82,103186596,0,0,0,0,0,1,0,0,13,희망하우징(정릉동 1036),3,3,4,1
남성,0,0,서울,0,0,141,273118538,0,0,0,0,0,0,0,0,28,희망하우징(정릉동 1036),2,4,3,0
남성,0,0,서울,0,0,41,50354266,19168098,1,0,0,0,0,0,0,27,희망하우징(정릉동 1036),3,4,6,0
여성,1,0,서울,0,0,28,94447782,0,0,0,0,0,1,0,0,7,연남공공원룸텔,3,4,6,0
남성,0,0,서울,0,0,30,124105722,0,0,0,0,0,1,0,0,2,희망하우징(정릉동 1036),3,4,5,0
남성,0,0,서울,0,0,84,351889146,13273077,1,0,0,0,1,0,0,1,연남공공원룸텔,2,4,2,0
여성,0,0,서울,0,0,34,24086365,0,0,1,0,1,1,0,0,7,연남공공원룸텔,1,1,6,1
여성,0,0,서울,0,0,41,128904667,0,0,0,0,0,0,0,0,13,희망하우징(정릉동 1036),3,4,5,0
여성,0,0,서울,0,0,58,75549917,0,0,0,0,0,1,0,0,24,연남공공원룸텔,1,4,5,0
여성,0,0,서울,0,0,58,69877900,0,0,0,0,0,1,0,0,30,희망하우징(정릉동 1036),3,3,5,0
남성,0,0,서울,0,0,101,376157103,0,0,0,0,0,0,0,0,9,연남공공원룸텔,2,4,1,0
남성,0,0,서울,0,0,44,174970561,0,0,0,0,0,0,0,0,12,연남공공원룸텔,2,2,5,1
남성,0,0,서울,0,0,35,55896619,0,0,1,0,0,1,0,0,4,희망하우징(정릉동 1036),1,1,2,1
여성,0,0,서울,0,0,24,18043668,0,0,1,1,0,1,0,0,24,희망하우징(정릉동 1036),1,1,8,1
여성,0,0,서울,0,0,25,23663675,0,0,0,0,0,1,0,0,30,희망하우징(정릉동 1036),1,4,5,0
여성,0,0,서울,0,0,137,369238042,0,0,0,0,0,1,0,0,18,희망하우징(정릉동 1036),2,4,4,0
여성,0,0,서울,0,0,105,105565008,0,0,0,0,0,1,1,0,0,희망하우징(정릉동 1036),3,4,4,0
여성,0,0,서울,0,0,118,131905686,0,0,0,0,0,0,0,0,7,연남공공원룸텔,3,4,1,0
남성,0,0,서울,0,0,48,42700268,0,0,1,0,0,0,0,0,14,희망하우징(정릉동 1036),1,1,2,1
남성,0,0,서울,0,0,53,158958770,21172515,1,0,0,0,1,0,0,20,희망하우징(정릉동 1036),2,2,4,1
